code,kit_type,brand,model_clean,engine_all,year_from_int,year_to_int,model_max_year,flag_rwd,flag_fwd,flag_awd,flag_rhd,flag_start_stop,flag_high_idle,flag_gearbox_v3,flag_sanden,flag_auto_tensioner,flag_two_auto_tensioners,flag_pfmot_yes,flag_pfmot_no,flag_urban_kit,flag_ind_belt,flag_n63_full_option,flag_n63_pulley_yes,flag_n63_pulley_no,flag_himatic,flag_allison_not,flag_zf_not,flag_man_option,flag_engine_sideways,cilinder,ac_filter,embrague_std,embrague_esp,tipus_embrague,year_from_v4,year_to_v4,compressors
KC13030318,Kit compresor frío industrial,ISUZU,- CAB 2.1 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6),2013,,2013,,,,Yes,,,ok,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø145
3.150rpm",,N,09/2013,,TM 21 / QP 21
KC13050330,Kit compresor frío industrial,ISUZU,- CAB 2.0 m -,DTi3 180 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.953,any,"2A Ø145
2.420 rpm",,N,2014,,TM 21 / QP 21
KC13050331,Kit compresor frío industrial,ISUZU,- CAB 2.0 m -,DTi3 150 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.953,any,"2A Ø135
3.440 rpm",,N,2014,,SD5H14 | SD5L14 | SD7H15 | SD7L15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14010345,Kit compresor frío industrial,ISUZU,- CAB 2.0 m -,DTi3 150 (Euro 6),2014,,2014,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.953,any,"2A Ø145
3.200 rpm",,N,2014,,TM 21 / QP 21
KC14050357,Kit compresor frío industrial,ISUZU,- D Wide CAB 2.3 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6) | DTi8 320 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,,"Poly-V 8P Ø157
3.685rpm",#¿NOMBRE?,09/2013,,SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC14050358,Kit compresor frío industrial,ISUZU,- D Wide CAB 2.3 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6) | DTi8 320 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,,"Poly-V 8P Ø157
3.685rpm",#¿NOMBRE?,09/2013,,TM 21 / QP 21
KC14090376,Kit compresor frío industrial,ISUZU,- CAB 2.1 m -,DTi5 210 (Euro 6) | DTi5 240 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 5.100,any,"2A Ø135
3.380 rpm",,N,09/2013,,TM 08 / QP 08 | UP 90
KC14090376,Kit compresor frío industrial,ISUZU,- CAB 2.1 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"2A Ø145
3.150 rpm",,N,09/2013,,TM 08 / QP 08 | UP 90
KC15050389,Kit compresor frío industrial,ISUZU,NT400 - CABSTAR,ZD30 KE (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.953,yes,"Poly-V 8K A Ø119
4.286 rpm","Poly-V 8K A Ø119
4.286 rpm",N-E,2016,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC15090402,Kit compresor frío industrial,ISUZU,NPR 85 / NKR85,4JJ1-TCS | (Euro 4-5),2006,,2006,,,,Yes,,,,,,,,,,,,,,,,,,,4 / 2.999,no,"2A Ø135
3.000 rpm",,N,2006,,SD5H14 | SD7H15 | TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC19060489,Kit compresor frío industrial,ISUZU,- D Wide CAB 2.3 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6) | DTi8 320 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,no,,"Poly-V 8P Ø157
3.685rpm",#¿NOMBRE?,09/2013,,TM 21 / QP 21
KC19060490,Kit compresor frío industrial,ISUZU,- CAB 2.3 m -,DTI 11 380 (Euro 6) | DTI 11 430 (Euro 6),2016,,2016,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 10.800,any,,"1A Ø135
5.833 rpm",#¿NOMBRE?,09/2016,,TM 13 / QP 13 | TM 15 / QP 15 | TM 16 / QP 16 | UP 120 / UPF 120 | UP 150 / UPF 150 | UP 170 / UPF 170
KC22070553,Kit compresor frío industrial,ISUZU,- D Wide CAB 2.3 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6) | DTi8 320 (Euro 6),2013,,2013,,,,Yes,,,,,,,,,,,,,,,,,,,6 / 7.700,any,"Poly-V 8PK Ø137
4.225rpm",,N,09/2013,,QP 25
KC22110557,Kit compresor frío industrial,ISUZU,- CAB 2.1 m -,DTi8 250 (Euro 6) | DTi8 280 (Euro 6),2013,,2013,,,,Yes,,,ok,,,,,,,,,,,,,,,,6 / 7.700,any,"Poly-V 8PK Ø137
3.400rpm",,N,09/2013,,QP 25
KC22110557,Kit compresor frío industrial,ISUZU,- CAB 2.1 m -,DTi5 210 (Euro 6) | DTi5 240 (Euro 6),2013,,2013,,,,Yes,,,ok,,,,,,,,,,,,,,,,4 / 5.100,any,"Poly-V 8PK Ø137
3.400rpm",,N,09/2013,,QP 25
